mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex,speaker_3_ID,speaker_3_sex,speaker_4_ID,speaker_4_sex,speaker_5_ID,speaker_5_sex
5703-47212-0046_322-124146-0031_5393-19219-0030_3112-9555-0060_8770-295462-0024,5703,M,322,F,5393,F,3112,F,8770,M
4813-248638-0024_27-123349-0028_26-495-0065_4859-22176-0014_8425-246962-0008,4813,M,27,M,26,M,4859,M,8425,M
1624-168623-0039_8226-274369-0007_6367-65536-0065_5322-7680-0030_2952-407-0027,1624,M,8226,M,6367,M,5322,M,2952,M
625-132118-0039_3374-298032-0004_8088-284756-0091_1363-135842-0010_8098-278252-0027,625,M,3374,M,8088,M,1363,F,8098,M
1594-135914-0060_1098-133695-0080_6454-93938-0031_8051-295385-0001_441-128982-0014,1594,M,1098,F,6454,M,8051,F,441,F
7511-102419-0038_6836-61804-0019_3440-171009-0076_1040-133433-0034_40-222-0007,7511,F,6836,M,3440,F,1040,M,40,F
1867-148436-0005_7367-86737-0007_730-360-0019_7635-105409-0026_3699-47246-0016,1867,M,7367,M,730,F,7635,F,3699,M
7367-86737-0059_5463-39173-0006_8324-286681-0022_481-123719-0006_3526-176651-0003,7367,M,5463,M,8324,F,481,M,3526,F
7067-76048-0026_83-11691-0006_3440-171006-0021_302-123504-0005_163-122947-0055,7067,M,83,F,3440,F,302,F,163,M
1970-28415-0003_2989-138028-0013_3983-5331-0022_200-124140-0020_441-130108-0029,1970,F,2989,F,3983,F,200,F,441,F
2384-152900-0006_2764-36619-0023_8238-274553-0063_2002-139469-0094_6019-3185-0096,2384,M,2764,F,8238,F,2002,M,6019,M
8425-246962-0025_3112-9555-0025_2416-152139-0067_1098-133695-0028_322-124147-0052,8425,M,3112,F,2416,F,1098,F,322,F
322-124147-0083_2002-139469-0112_4088-158077-0071_2384-152900-0012_6925-80680-0049,322,F,2002,M,4088,F,2384,M,6925,M
3486-166424-0026_248-130652-0014_4160-11550-0003_4051-10927-0026_7226-86964-0019,3486,M,248,F,4160,F,4051,F,7226,M
5688-41232-0067_5393-19219-0043_5808-48608-0016_458-126305-0023_2416-152137-0024,5688,F,5393,F,5808,M,458,M,2416,F
8063-274115-0025_60-121082-0066_4051-11218-0014_911-130578-0012_7302-86815-0027,8063,M,60,M,4051,F,911,M,7302,F
4481-17499-0042_831-130746-0007_7511-102420-0038_6147-34606-0020_6019-3185-0050,4481,F,831,M,7511,F,6147,F,6019,M
426-122821-0016_6385-34669-0027_2836-5354-0019_2911-7601-0014_4088-158077-0081,426,F,6385,F,2836,F,2911,M,4088,F
6880-216547-0073_211-122425-0068_441-130108-0041_4088-158077-0035_307-127539-0008,6880,M,211,F,441,F,4088,F,307,M
730-360-0016_2436-2481-0033_7078-271888-0045_4195-186238-0027_405-130894-0066,730,F,2436,M,7078,F,4195,F,405,M
103-1241-0000_3526-175658-0031_1926-147979-0034_1970-10594-0017_5390-24512-0035,103,F,3526,F,1926,F,1970,F,5390,M
2514-149482-0086_5456-62014-0012_6415-100596-0008_4680-16042-0017_6563-63821-0026,2514,M,5456,M,6415,F,4680,F,6563,M
1578-140049-0015_4406-16882-0009_229-130880-0046_669-129074-0015_6531-61334-0103,1578,F,4406,M,229,M,669,F,6531,F
441-130108-0030_5688-41232-0007_4195-186238-0015_6078-54013-0016_2989-138028-0054,441,F,5688,F,4195,F,6078,F,2989,F
1246-135815-0014_6181-216552-0011_8580-287363-0008_3830-12531-0027_311-124404-0003,1246,F,6181,M,8580,M,3830,M,311,M
3259-158083-0081_7517-100442-0019_1553-140047-0025_481-123720-0015_1992-141719-0010,3259,F,7517,F,1553,F,481,M,1992,F
233-155990-0039_2136-5140-0004_2182-181183-0035_8629-261140-0031_412-126975-0054,233,M,2136,M,2182,F,8629,M,412,M
1867-154075-0042_1183-128659-0014_839-130898-0076_7402-90848-0013_19-227-0049,1867,M,1183,F,839,M,7402,M,19,F
441-128982-0007_298-126791-0048_1624-142933-0036_307-127535-0010_1363-139304-0012,441,F,298,F,1624,M,307,M,1363,F
26-496-0016_4441-76263-0046_8324-286682-0014_8797-294123-0024_4397-15678-0015,26,M,4441,M,8324,F,8797,M,4397,M
6848-252323-0032_7148-82991-0026_887-123290-0026_3214-167607-0005_1183-133256-0004,6848,M,7148,F,887,F,3214,M,1183,F
1502-122619-0052_2691-156745-0014_6019-3185-0017_7505-258958-0021_8108-280359-0009,1502,F,2691,F,6019,M,7505,M,8108,M
26-495-0075_6848-252323-0028_7794-295955-0021_3440-171009-0061_7067-76047-0046,26,M,6848,M,7794,F,3440,F,7067,M
83-9960-0035_4014-186176-0040_5104-33406-0030_3857-180923-0023_7859-102518-0010,83,F,4014,M,5104,M,3857,M,7859,F
32-4137-0020_3240-131231-0016_1737-142397-0031_8629-261139-0065_8051-295385-0037,32,F,3240,M,1737,F,8629,M,8051,F
7278-246956-0010_2391-145015-0050_5192-19397-0077_250-142276-0056_6415-100596-0021,7278,M,2391,F,5192,M,250,F,6415,F
1723-141149-0084_887-123290-0010_87-121553-0102_6181-216552-0043_150-126107-0023,1723,M,887,F,87,F,6181,M,150,F
2843-152918-0105_7517-100442-0005_8838-298546-0037_7367-86737-0115_311-124404-0039,2843,M,7517,F,8838,M,7367,M,311,M
8108-274318-0018_5104-33407-0032_1553-140048-0048_911-128684-0026_8419-293469-0018,8108,M,5104,M,1553,F,911,M,8419,M
4680-16041-0011_6064-56165-0006_6019-3185-0040_2136-5143-0041_3879-173592-0023,4680,F,6064,F,6019,M,2136,M,3879,F
4088-158077-0020_4640-19188-0004_3857-180923-0026_40-222-0003_311-124404-0005,4088,F,4640,F,3857,M,40,F,311,M
4014-186183-0012_6848-252322-0025_4267-72637-0003_8051-119902-0033_3486-166424-0044,4014,M,6848,M,4267,M,8051,F,3486,M
4088-158077-0013_2391-145015-0066_2007-149877-0028_5678-43303-0015_3607-29116-0003,4088,F,2391,F,2007,F,5678,M,3607,M
103-1241-0020_6818-76332-0039_1578-6379-0038_2159-179157-0001_2764-36617-0005,103,F,6818,F,1578,F,2159,M,2764,F
6836-61803-0001_460-172359-0070_4018-103416-0002_26-495-0052_8051-295385-0010,6836,M,460,M,4018,M,26,M,8051,F
4441-76263-0036_1235-135887-0025_6529-62554-0045_26-495-0021_8975-270782-0083,4441,M,1235,M,6529,M,26,M,8975,F
1069-133709-0020_8088-284756-0055_196-122152-0028_6529-62554-0043_6437-66173-0051,1069,F,8088,M,196,M,6529,M,6437,M
4214-7146-0010_8747-293952-0041_3486-166424-0064_6437-66173-0059_4018-103416-0016,4214,F,8747,M,3486,M,6437,M,4018,M
2817-142371-0018_4397-15666-0018_125-121124-0039_8312-279790-0005_6064-56165-0012,2817,F,4397,M,125,F,8312,F,6064,F
3259-158083-0078_328-129766-0038_4362-15663-0072_8580-287363-0014_1867-154075-0019,3259,F,328,F,4362,F,8580,M,1867,M
481-123720-0075_248-130652-0010_6147-34607-0026_8770-295465-0010_6000-55211-0051,481,M,248,F,6147,F,8770,M,6000,F
311-124404-0096_302-123516-0029_1334-135589-0050_2843-152918-0046_441-130108-0036,311,M,302,F,1334,M,2843,M,441,F
831-130739-0030_730-360-0025_6880-216547-0097_3607-29116-0045_4406-16883-0002,831,M,730,F,6880,M,3607,M,4406,M
8468-295198-0007_7859-102521-0011_5022-29405-0043_200-124140-0015_83-11691-0015,8468,F,7859,F,5022,F,200,F,83,F
3982-182255-0022_7505-258964-0026_328-129766-0004_1034-121119-0076_6147-34606-0009,3982,F,7505,M,328,F,1034,M,6147,F
2893-139322-0027_4297-13009-0030_233-155990-0021_2159-179156-0023_7402-90848-0029,2893,M,4297,F,233,M,2159,M,7402,M
403-126855-0005_2989-138035-0015_1624-168623-0011_302-123516-0021_6531-61334-0027,403,F,2989,F,1624,M,302,F,6531,F
6209-34599-0000_6000-86686-0003_302-123516-0001_3807-4955-0019_8098-278278-0016,6209,M,6000,F,302,F,3807,M,8098,M
196-122152-0026_458-126305-0026_27-123349-0022_1970-10594-0007_7447-91187-0013,196,M,458,M,27,M,1970,F,7447,M
6437-66172-0005_1455-134435-0072_125-121342-0025_311-124404-0112_5750-100289-0026,6437,M,1455,M,125,F,311,M,5750,M
669-129061-0029_4830-25898-0011_4853-27671-0013_60-121082-0004_887-123289-0030,669,F,4830,M,4853,F,60,M,887,F
460-172359-0097_6209-34601-0005_87-121553-0038_5463-39173-0023_8630-305213-0000,460,M,6209,M,87,F,5463,M,8630,M
7780-274562-0026_4340-15220-0036_4160-11550-0011_5688-41232-0044_1355-39947-0016,7780,F,4340,F,4160,F,5688,F,1355,M
3982-178459-0023_3486-166446-0009_6437-66173-0001_5104-33407-0035_5652-19215-0013,3982,F,3486,M,6437,M,5104,M,5652,F
6563-63821-0007_587-41619-0013_7859-102519-0019_7148-59157-0035_8088-284756-0036,6563,M,587,F,7859,F,7148,F,8088,M
8770-295465-0027_3699-175950-0009_103-1241-0023_150-132655-0025_6437-66173-0035,8770,M,3699,M,103,F,150,F,6437,M
8088-284756-0048_8747-293952-0066_7447-91186-0041_8312-279790-0008_6880-216547-0087,8088,M,8747,M,7447,M,8312,F,6880,M
4406-16883-0006_730-360-0002_7278-246956-0031_441-128988-0031_2391-145015-0059,4406,M,730,F,7278,M,441,F,2391,F
7794-295948-0013_5750-35690-0015_1081-125237-0090_8088-284756-0011_4441-76263-0033,7794,F,5750,M,1081,M,8088,M,4441,M
8747-293952-0009_201-122255-0007_7059-88364-0012_8051-118101-0004_78-369-0038,8747,M,201,M,7059,F,8051,F,78,M
211-122425-0013_226-131532-0014_8838-298546-0016_3242-67153-0006_3486-166424-0063,211,F,226,F,8838,M,3242,M,3486,M
78-368-0002_1992-141719-0004_7264-92316-0022_4788-94904-0030_5022-29405-0011,78,M,1992,F,7264,M,4788,M,5022,F
887-123290-0031_322-124147-0047_4340-15220-0030_1898-145702-0009_6147-34607-0018,887,F,322,F,4340,F,1898,F,6147,F
1898-145715-0014_4481-17499-0043_3440-171009-0012_911-128684-0056_5867-48852-0000,1898,F,4481,F,3440,F,911,M,5867,F
1926-147979-0042_233-134440-0061_1246-124548-0028_6181-216552-0002_289-121652-0011,1926,F,233,M,1246,F,6181,M,289,F
7226-86964-0005_1594-135914-0106_8063-274116-0028_311-124404-0049_6272-70168-0032,7226,M,1594,M,8063,M,311,M,6272,F
2514-149482-0060_1624-168623-0007_4853-29413-0029_233-134440-0005_7148-82991-0032,2514,M,1624,M,4853,F,233,M,7148,F
7402-90848-0017_3242-67168-0030_7367-86737-0033_2910-131096-0025_8063-274117-0002,7402,M,3242,M,7367,M,2910,F,8063,M
8238-283452-0021_60-121082-0013_7178-34644-0057_7367-86737-0092_26-496-0019,8238,F,60,M,7178,F,7367,M,26,M
481-123719-0003_150-126112-0022_4397-15666-0019_2289-152258-0007_2893-139322-0028,481,M,150,F,4397,M,2289,M,2893,M
322-124146-0023_7780-274562-0032_7113-86041-0077_6147-34607-0024_6019-3185-0008,322,F,7780,F,7113,F,6147,F,6019,M
7511-102419-0019_909-131045-0010_1455-134435-0005_1723-141149-0072_8975-270782-0032,7511,F,909,M,1455,M,1723,M,8975,F
7505-258958-0023_26-495-0047_332-128985-0057_3440-171006-0003_27-124992-0070,7505,M,26,M,332,M,3440,F,27,M
2952-408-0011_229-130880-0016_3526-175658-0003_1926-147979-0043_201-127786-0043,2952,M,229,M,3526,F,1926,F,201,M
118-124588-0020_587-41611-0027_5339-14133-0030_8088-284756-0111_2289-152253-0014,118,M,587,F,5339,F,8088,M,2289,M
4297-13006-0044_5808-54425-0052_3112-9555-0054_1594-135914-0070_6147-34606-0016,4297,F,5808,M,3112,F,1594,M,6147,F
6880-216547-0035_298-126790-0028_4406-16883-0041_4088-158077-0084_118-47824-0082,6880,M,298,F,4406,M,4088,F,118,M
7148-59157-0029_8975-270782-0011_5192-19397-0074_2289-152257-0025_1867-148436-0042,7148,F,8975,F,5192,M,2289,M,1867,M
163-121908-0002_6476-57446-0061_5393-19219-0058_8975-270782-0101_83-11691-0037,163,M,6476,F,5393,F,8975,F,83,F
374-180298-0016_5778-54535-0040_2289-152258-0015_1624-168623-0041_5456-24741-0004,374,M,5778,F,2289,M,1624,M,5456,M
5163-39921-0007_2182-150130-0033_8088-284756-0032_2436-2481-0035_8747-293952-0040,5163,F,2182,F,8088,M,2436,M,8747,M
5049-25947-0057_3982-182255-0004_2843-152918-0027_8226-274369-0034_4406-16883-0028,5049,M,3982,F,2843,M,8226,M,4406,M
1455-138263-0027_1355-39947-0012_412-126975-0053_3374-298032-0003_625-132112-0008,1455,M,1355,M,412,M,3374,M,625,M
1553-140047-0046_7505-258958-0014_7517-100442-0034_6437-66172-0002_2989-138035-0034,1553,F,7505,M,7517,F,6437,M,2989,F
481-123720-0037_3526-175658-0030_7800-283492-0006_460-172359-0026_2092-145706-0080,481,M,3526,F,7800,F,460,M,2092,F
1447-130552-0024_6437-66173-0055_403-128339-0013_441-128988-0005_3235-28433-0006,1447,F,6437,M,403,F,441,F,3235,F
2289-152254-0011_1898-145715-0042_374-180299-0036_226-122538-0031_3240-131231-0002,2289,M,1898,F,374,M,226,F,3240,M
7178-34644-0005_8468-286673-0035_78-369-0034_2391-145015-0088_8108-280354-0007,7178,F,8468,F,78,M,2391,F,8108,M
1447-130552-0006_332-128985-0040_7367-86737-0062_7264-92316-0033_4898-28461-0030,1447,F,332,M,7367,M,7264,M,4898,M
7067-76047-0043_19-227-0004_5750-100289-0084_3983-5371-0038_911-128684-0008,7067,M,19,F,5750,M,3983,F,911,M
4018-107338-0024_201-122255-0004_198-126831-0048_7190-90543-0042_6147-34605-0040,4018,M,201,M,198,F,7190,M,6147,F
233-134440-0028_2136-5143-0015_2691-156755-0034_446-123502-0046_5778-54535-0024,233,M,2136,M,2691,F,446,M,5778,F
248-130644-0031_8098-275181-0016_6078-54007-0041_7780-274562-0087_7278-91083-0010,248,F,8098,M,6078,F,7780,F,7278,M
3112-9554-0022_2159-179154-0011_5808-48608-0033_3607-135982-0008_1334-135589-0023,3112,F,2159,M,5808,M,3607,M,1334,M
2159-179156-0021_7505-258964-0041_7367-86737-0116_5463-39173-0031_8580-287364-0004,2159,M,7505,M,7367,M,5463,M,8580,M
39-121916-0020_60-121082-0051_6454-120342-0023_7800-283478-0003_5561-41615-0029,39,F,60,M,6454,M,7800,F,5561,F
8095-274346-0042_5339-14133-0005_2136-5143-0024_412-126975-0032_446-123501-0021,8095,M,5339,F,2136,M,412,M,446,M
5561-41615-0002_8797-294123-0082_2002-139469-0031_1743-142914-0006_3214-167602-0036,5561,F,8797,M,2002,M,1743,M,3214,M
196-122152-0029_460-172359-0029_2691-156745-0037_2911-12359-0001_3240-131232-0008,196,M,460,M,2691,F,2911,M,3240,M
2764-36617-0002_8324-286683-0016_460-172359-0066_1334-135589-0061_3664-178366-0009,2764,F,8324,F,460,M,1334,M,3664,M
3699-19401-0003_8797-294123-0102_5688-41232-0016_587-54108-0052_3983-5371-0019,3699,M,8797,M,5688,F,587,F,3983,F
696-93314-0024_226-131532-0016_887-123291-0024_32-21631-0018_8770-295465-0025,696,F,226,F,887,F,32,F,8770,M
1594-135914-0107_4137-11701-0008_3259-158083-0118_32-4137-0006_8797-294123-0042,1594,M,4137,F,3259,F,32,F,8797,M
8468-294887-0037_3112-9555-0009_2136-5140-0023_39-121914-0044_2764-36616-0026,8468,F,3112,F,2136,M,39,F,2764,F
3699-175950-0004_6925-80680-0064_1098-133695-0022_302-123516-0008_458-126294-0001,3699,M,6925,M,1098,F,302,F,458,M
8419-286676-0026_412-126975-0088_3664-178355-0026_7148-82991-0001_2514-149482-0012,8419,M,412,M,3664,M,7148,F,2514,M
2092-145706-0014_4088-158077-0028_2289-152257-0014_3235-28433-0018_7800-283492-0031,2092,F,4088,F,2289,M,3235,F,7800,F
8095-274346-0053_6925-80680-0033_3879-173592-0034_2817-142380-0020_1363-139304-0039,8095,M,6925,M,3879,F,2817,F,1363,F
3830-12530-0031_2002-139469-0039_7078-271888-0099_4195-17507-0045_1594-135914-0049,3830,M,2002,M,7078,F,4195,F,1594,M
5652-19215-0053_6437-66173-0054_250-142276-0024_2691-156745-0017_125-121124-0076,5652,F,6437,M,250,F,2691,F,125,F
3723-171631-0009_6818-76332-0046_201-127786-0033_3699-19402-0023_2136-5140-0009,3723,M,6818,F,201,M,3699,M,2136,M
3440-171009-0035_6818-68772-0026_3486-166446-0026_3879-173592-0020_2182-181173-0011,3440,F,6818,F,3486,M,3879,F,2182,F
4441-76262-0008_6415-116629-0036_911-128684-0017_587-41611-0002_5750-35690-0019,4441,M,6415,F,911,M,587,F,5750,M
4014-186179-0028_4397-15668-0034_3982-178459-0041_839-130898-0035_2136-5147-0024,4014,M,4397,M,3982,F,839,M,2136,M
4018-107312-0026_7226-86965-0005_6476-57446-0020_1069-133699-0029_6064-56165-0030,4018,M,7226,M,6476,F,1069,F,6064,F
4195-17507-0034_1116-132847-0013_5688-41232-0036_696-92939-0027_1963-147036-0015,4195,F,1116,F,5688,F,696,F,1963,F
730-358-0007_8465-246940-0005_4859-26870-0010_322-124146-0010_441-130108-0012,730,F,8465,F,4859,M,322,F,441,F
4853-27671-0029_7511-102420-0041_332-128985-0010_669-129074-0018_1867-154071-0019,4853,F,7511,F,332,M,669,F,1867,M
3240-131231-0009_6836-61804-0011_125-121342-0003_2910-131096-0047_5163-39921-0046,3240,M,6836,M,125,F,2910,F,5163,F
6880-216547-0102_460-172359-0007_5808-48608-0039_5192-19397-0043_4853-27671-0021,6880,M,460,M,5808,M,5192,M,4853,F
8088-284756-0052_40-222-0024_6529-62554-0047_8051-119902-0015_3830-12529-0003,8088,M,40,F,6529,M,8051,F,3830,M
4640-19188-0011_7794-295947-0001_200-124140-0004_298-126791-0018_911-128684-0010,4640,F,7794,F,200,F,298,F,911,M
2911-7601-0032_3699-19402-0008_5456-62043-0013_4051-10927-0027_4788-94904-0014,2911,M,3699,M,5456,M,4051,F,4788,M
89-219-0010_7312-92432-0025_3235-28433-0042_669-129061-0041_426-122821-0019,89,F,7312,M,3235,F,669,F,426,F
7059-77900-0000_307-127540-0023_1235-135883-0032_8630-305212-0017_5390-30102-0013,7059,F,307,M,1235,M,8630,M,5390,M
7226-86964-0028_460-172359-0052_3879-174923-0041_8324-286681-0010_1898-145720-0016,7226,M,460,M,3879,F,8324,F,1898,F
7511-102420-0013_5688-15787-0024_1553-140048-0008_1116-132847-0007_6385-34669-0009,7511,F,5688,F,1553,F,1116,F,6385,F
8088-284756-0072_3240-131232-0035_374-180298-0027_5322-7679-0007_6531-61334-0045,8088,M,3240,M,374,M,5322,M,6531,F
3235-28433-0045_302-123523-0028_2136-5143-0033_4680-16041-0007_4441-76250-0011,3235,F,302,F,2136,M,4680,F,4441,M
3242-67168-0011_6147-34607-0022_26-496-0004_7226-86965-0043_6385-34669-0002,3242,M,6147,F,26,M,7226,M,6385,F
1040-133433-0067_8324-286682-0045_2416-152139-0048_4441-76250-0020_83-3054-0008,1040,M,8324,F,2416,F,4441,M,83,F
196-122159-0001_8098-275181-0023_3374-298026-0034_7278-91083-0016_696-93314-0064,196,M,8098,M,3374,M,7278,M,696,F
839-130898-0057_1624-142933-0042_4813-248641-0040_7505-83618-0021_3168-173564-0037,839,M,1624,M,4813,M,7505,M,3168,M
2817-142371-0052_2911-7601-0051_5104-33406-0021_7178-34644-0003_4898-20016-0035,2817,F,2911,M,5104,M,7178,F,4898,M
4195-186237-0005_5163-18515-0049_7190-90543-0012_198-126831-0004_6848-76049-0018,4195,F,5163,F,7190,M,198,F,6848,M
83-11691-0001_5561-41616-0013_2384-152900-0030_248-130652-0029_1040-133433-0053,83,F,5561,F,2384,M,248,F,1040,M
103-1240-0045_1334-135589-0069_1898-145715-0043_3168-173565-0016_211-122442-0027,103,F,1334,M,1898,F,3168,M,211,F
8465-246942-0017_2002-139469-0086_8838-298545-0037_7635-105409-0055_5104-33407-0004,8465,F,2002,M,8838,M,7635,F,5104,M
3723-171115-0003_6454-93938-0022_7859-102521-0006_27-124992-0040_5022-29405-0037,3723,M,6454,M,7859,F,27,M,5022,F
1594-135914-0112_8063-274116-0033_1926-147979-0037_4441-76263-0007_6000-55211-0034,1594,M,8063,M,1926,F,4441,M,6000,F
3947-13260-0020_1235-135883-0003_8580-287364-0048_8609-283227-0001_1116-132847-0004,3947,F,1235,M,8580,M,8609,M,1116,F
5463-39174-0029_7113-86041-0010_696-93314-0058_625-132118-0029_3857-182315-0005,5463,M,7113,F,696,F,625,M,3857,M
4051-10927-0021_4853-29413-0030_3436-172162-0019_2182-150130-0038_2518-154826-0028,4051,F,4853,F,3436,M,2182,F,2518,M
7226-86964-0004_5390-30096-0012_1553-140048-0020_5678-43301-0019_1743-142914-0011,7226,M,5390,M,1553,F,5678,M,1743,M
4340-15220-0052_103-1240-0016_2289-152258-0040_8770-295465-0005_7367-86737-0074,4340,F,103,F,2289,M,8770,M,7367,M
4160-11549-0009_1992-141719-0022_3857-182315-0015_8419-286676-0016_4267-287369-0010,4160,F,1992,F,3857,M,8419,M,4267,M
8238-274553-0033_2092-145706-0059_8838-298546-0024_4014-186176-0011_1246-124548-0010,8238,F,2092,F,8838,M,4014,M,1246,F
5561-41615-0033_1034-121119-0023_7794-295948-0019_60-121082-0046_5322-7679-0006,5561,F,1034,M,7794,F,60,M,5322,M
7859-102521-0017_8063-274117-0031_8468-295198-0021_6836-61804-0032_7148-7763-0019,7859,F,8063,M,8468,F,6836,M,7148,F
4014-186176-0032_4160-11550-0030_5463-39174-0007_4859-26870-0005_8226-274369-0038,4014,M,4160,F,5463,M,4859,M,8226,M
625-132118-0007_4214-7146-0034_441-130108-0008_2518-154825-0040_1116-137572-0035,625,M,4214,F,441,F,2518,M,1116,F
1263-138246-0020_3879-173592-0001_6848-252323-0022_5778-12761-0014_1743-142912-0002,1263,F,3879,F,6848,M,5778,F,1743,M
1553-140047-0037_254-127705-0001_3983-5331-0053_2691-156750-0020_7278-91083-0041,1553,F,254,M,3983,F,2691,F,7278,M
1355-39947-0046_8465-246942-0009_6454-120342-0033_3440-171009-0020_4853-27671-0016,1355,M,8465,F,6454,M,3440,F,4853,F
909-131041-0016_5750-100289-0074_198-126831-0001_5192-19397-0046_7794-295948-0016,909,M,5750,M,198,F,5192,M,7794,F
1992-141719-0033_4137-11701-0003_7859-102519-0028_8238-283452-0022_4853-29413-0024,1992,F,4137,F,7859,F,8238,F,4853,F
118-121721-0018_5463-39174-0022_730-358-0023_32-21631-0002_1963-142393-0020,118,M,5463,M,730,F,32,F,1963,F
1502-122615-0004_4441-76262-0000_328-129766-0073_696-92939-0015_8051-295385-0009,1502,F,4441,M,328,F,696,F,8051,F
302-123523-0004_4018-107312-0024_6081-42010-0009_8747-293952-0033_78-369-0005,302,F,4018,M,6081,M,8747,M,78,M
6272-70171-0037_831-130739-0041_2136-5147-0017_233-134440-0015_332-128985-0030,6272,F,831,M,2136,M,233,M,332,M
5678-43302-0012_460-172359-0091_3168-173565-0037_1034-121119-0031_730-360-0000,5678,M,460,M,3168,M,1034,M,730,F
39-121916-0021_2182-181173-0000_4441-76263-0000_4267-78186-0033_6531-61334-0108,39,F,2182,F,4441,M,4267,M,6531,F
4137-11702-0037_3983-5371-0028_4441-76263-0026_4788-94904-0021_5808-48608-0030,4137,F,3983,F,4441,M,4788,M,5808,M
1841-179183-0005_2416-152139-0046_60-121082-0047_831-130746-0030_7780-274562-0063,1841,F,2416,F,60,M,831,M,7780,F
730-359-0018_2910-131096-0038_5104-33407-0034_307-127535-0033_3982-178459-0032,730,F,2910,F,5104,M,307,M,3982,F
5163-39921-0030_1334-135589-0084_2136-5147-0011_5339-14133-0024_5789-57195-0023,5163,F,1334,M,2136,M,5339,F,5789,F
1970-28415-0009_7302-86815-0075_625-132112-0039_5322-7678-0034_4340-15220-0031,1970,F,7302,F,625,M,5322,M,4340,F
7367-86737-0053_7226-86964-0045_7067-76048-0008_911-128684-0005_1116-137572-0043,7367,M,7226,M,7067,M,911,M,1116,F
8609-262281-0039_7859-102519-0014_1447-17506-0019_4362-15663-0100_201-127786-0050,8609,M,7859,F,1447,F,4362,F,201,M
2989-138028-0004_412-126975-0087_8108-280359-0003_211-122425-0025_4214-7146-0065,2989,F,412,M,8108,M,211,F,4214,F
7190-90543-0037_4018-103416-0001_26-495-0071_2911-15045-0020_201-127786-0037,7190,M,4018,M,26,M,2911,M,201,M
211-122442-0024_1447-130551-0013_7367-86737-0009_1624-168623-0022_1116-137572-0020,211,F,1447,F,7367,M,1624,M,1116,F
2764-36616-0003_4898-28461-0044_322-124147-0038_7178-34645-0020_374-180298-0000,2764,F,4898,M,322,F,7178,F,374,M
78-369-0045_2196-170151-0000_26-495-0003_8063-274112-0008_7078-271888-0061,78,M,2196,F,26,M,8063,M,7078,F
89-218-0035_226-131533-0016_83-11691-0005_446-123502-0015_7800-283492-0039,89,F,226,F,83,F,446,M,7800,F
125-121342-0004_587-54108-0053_6529-62556-0047_839-130898-0049_412-126975-0060,125,F,587,F,6529,M,839,M,412,M
2911-12359-0016_6272-70171-0006_7190-90542-0064_1246-124550-0031_405-130894-0065,2911,M,6272,F,7190,M,1246,F,405,M
1743-142914-0004_118-47824-0012_7511-102420-0036_4051-10927-0005_5393-19219-0011,1743,M,118,M,7511,F,4051,F,5393,F
5789-70653-0018_412-126975-0083_403-216-0005_307-127535-0021_2518-154825-0014,5789,F,412,M,403,F,307,M,2518,M
