mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex,speaker_3_ID,speaker_3_sex,speaker_4_ID,speaker_4_sex,speaker_5_ID,speaker_5_sex
4278-13270-0022_3114-170977-0045_6352-83633-0060_4595-45217-0001_8820-294114-0045,4278,M,3114,M,6352,F,4595,M,8820,M
7314-77782-0001_7134-67233-0058_6701-71404-0018_408-122806-0036_2494-156015-0021,7314,M,7134,M,6701,M,408,F,2494,M
7752-110522-0046_8619-291384-0013_2775-160958-0001_968-122544-0039_1668-136271-0031,7752,F,8619,M,2775,F,968,F,1668,F
454-134728-0035_2481-156738-0016_7240-108066-0020_1456-130544-0007_487-129440-0088,454,M,2481,F,7240,F,1456,M,487,M
3994-156757-0018_8742-245708-0036_3922-723-0050_1311-134170-0023_2254-152831-0010,3994,F,8742,M,3922,F,1311,M,2254,F
5002-70998-0043_8820-294114-0008_6406-88089-0012_6098-57837-0043_3032-19361-0023,5002,M,8820,M,6406,F,6098,M,3032,M
968-122544-0038_38-121024-0010_2628-109663-0002_8820-294120-0019_7939-120325-0010,968,F,38,M,2628,M,8820,M,7939,M
1944-159228-0015_708-129393-0072_7926-254949-0056_3490-177627-0033_2816-4136-0042,1944,F,708,M,7926,M,3490,M,2816,M
3094-136458-0113_1944-159227-0016_2512-157242-0073_7314-93276-0003_5968-55202-0015,3094,F,1944,F,2512,F,7314,M,5968,F
3905-172165-0069_55-121069-0036_8687-216570-0104_6388-64974-0053_38-121024-0088,3905,F,55,M,8687,M,6388,F,38,M
3654-171137-0032_3733-140718-0074_2517-135229-0037_3289-171108-0025_249-121331-0047,3654,M,3733,F,2517,M,3289,M,249,M
373-130974-0004_4289-21393-0033_1944-159230-0025_1259-27120-0011_4590-18005-0019,373,F,4289,F,1944,F,1259,F,4590,M
7318-96151-0000_534-127537-0026_8494-244431-0043_5007-31609-0037_2498-134816-0014,7318,F,534,F,8494,M,5007,F,2498,F
3072-155949-0018_1212-75242-0009_2039-141209-0001_7540-101799-0018_7938-109179-0035,3072,M,1212,F,2039,M,7540,M,7938,M
8474-281187-0023_408-122806-0097_2992-164101-0020_4222-187005-0014_1556-139350-0019,8474,M,408,F,2992,M,4222,F,1556,M
4111-184447-0014_597-133239-0008_986-129388-0043_2920-156230-0017_2238-121413-0011,4111,F,597,F,986,M,2920,F,2238,M
3852-175448-0050_3686-171134-0020_1264-135033-0038_1789-137618-0009_7090-91801-0106,3852,F,3686,M,1264,M,1789,M,7090,M
3537-5704-0053_3977-87547-0037_38-121024-0109_340-124368-0023_4438-52195-0026,3537,F,3977,M,38,M,340,M,4438,M
4071-39616-0015_16-122827-0042_6426-64291-0013_2238-121415-0005_303-123507-0013,4071,F,16,F,6426,F,2238,M,303,M
7140-72205-0024_3864-185125-0015_6188-78885-0047_6865-95969-0013_4535-279849-0020,7140,F,3864,M,6188,F,6865,F,4535,M
1748-1562-0059_1175-126221-0014_7967-117095-0029_6308-68359-0011_6981-70843-0001,1748,M,1175,M,7967,F,6308,F,6981,M
698-123197-0010_6574-70753-0012_4592-26872-0017_1296-138074-0022_7540-101262-0016,698,F,6574,M,4592,F,1296,F,7540,M
5723-43306-0012_5622-19214-0004_4681-13056-0081_4290-14526-0027_4363-14936-0004,5723,F,5622,F,4681,M,4290,M,4363,F
948-132707-0015_764-132280-0007_7085-75810-0007_711-187466-0008_175-123036-0011,948,F,764,M,7085,M,711,M,175,F
28-12332-0026_2093-143262-0002_231-127936-0042_559-126296-0009_6371-63713-0051,28,F,2093,M,231,M,559,M,6371,F
2774-131722-0046_6956-76046-0045_1031-133220-0081_1296-138074-0065_7957-39967-0018,2774,M,6956,M,1031,F,1296,F,7957,M
7188-82904-0025_829-123190-0042_8772-295710-0011_7117-86732-0034_296-141721-0019,7188,M,829,F,8772,M,7117,F,296,M
583-139009-0005_6115-58433-0030_5588-68188-0025_708-129393-0036_1337-10673-0019,583,M,6115,M,5588,F,708,M,1337,M
6519-69411-0005_8011-111754-0026_7832-258250-0027_2056-143893-0004_949-162667-0031,6519,F,8011,M,7832,M,2056,F,949,M
882-123267-0038_2167-149880-0031_3347-134425-0011_8643-298549-0098_576-129623-0138,882,F,2167,M,3347,F,8643,M,576,F
8474-281187-0024_5154-26559-0000_54-121079-0058_500-125123-0095_1456-130545-0000,8474,M,5154,F,54,F,500,M,1456,M
1392-128240-0012_7294-86026-0005_2269-88761-0027_925-8140-0040_6006-60489-0007,1392,M,7294,F,2269,F,925,F,6006,F
708-129393-0043_5123-29120-0029_176-123270-0022_112-121671-0009_7011-66622-0048,708,M,5123,M,176,M,112,F,7011,M
115-122944-0076_2010-121416-0031_559-289453-0019_1754-137004-0002_6395-87997-0021,115,F,2010,F,559,M,1754,F,6395,M
1827-143625-0045_5093-39749-0005_8699-291107-0065_3187-168500-0046_3046-137739-0064,1827,M,5093,F,8699,F,3187,M,3046,F
7134-67233-0001_1552-141135-0002_249-121331-0015_868-131294-0016_7258-91905-0000,7134,M,1552,M,249,M,868,M,7258,M
5802-76044-0047_4145-104606-0008_192-128345-0053_559-289453-0029_1296-138074-0046,5802,M,4145,F,192,F,559,M,1296,F
5724-13364-0080_3864-185125-0007_1222-141174-0051_2085-147970-0031_1337-10673-0017,5724,F,3864,M,1222,M,2085,F,1337,M
7478-98644-0028_6497-234106-0024_6981-70843-0123_5767-48579-0029_6918-61317-0015,7478,M,6497,M,6981,M,5767,M,6918,F
1800-142858-0007_5876-8675-0045_5660-101854-0022_1379-130486-0008_5190-87791-0001,1800,F,5876,F,5660,F,1379,M,5190,M
3482-170452-0023_2110-161100-0039_8183-282977-0002_5189-56574-0031_3274-167023-0040,3482,F,2110,M,8183,F,5189,M,3274,M
6188-73024-0047_4152-5710-0034_7994-258959-0011_154-293987-0029_1027-125147-0012,6188,F,4152,M,7994,F,154,M,1027,M
7540-101799-0036_114-129324-0047_1944-159230-0035_1093-132891-0125_3825-134160-0019,7540,M,114,F,1944,F,1093,F,3825,M
3483-174132-0004_6006-60489-0036_593-126928-0036_7258-91906-0034_1668-136280-0017,3483,M,6006,F,593,M,7258,M,1668,F
7095-88489-0017_2971-4275-0079_8786-276749-0012_318-124164-0049_2368-157056-0031,7095,M,2971,M,8786,M,318,F,2368,M
7245-104888-0024_5810-8689-0032_2204-131732-0034_5157-47237-0015_770-134592-0024,7245,F,5810,M,2204,F,5157,M,770,M
4945-29091-0024_1740-141148-0049_3448-5417-0047_7434-75939-0002_581-126955-0057,4945,M,1740,F,3448,M,7434,F,581,M
337-123025-0044_8459-292348-0003_559-126296-0006_7498-99122-0004_2254-152826-0001,337,F,8459,M,559,M,7498,F,2254,F
2498-134785-0041_8605-276939-0004_4731-95875-0009_475-125002-0005_925-8141-0003,2498,F,8605,F,4731,F,475,M,925,F
1422-149735-0021_8545-273050-0003_1379-130530-0011_1943-138033-0015_543-133211-0013,1422,F,8545,F,1379,M,1943,M,543,M
3187-168500-0057_1121-176698-0027_2652-157644-0064_3224-168204-0023_4289-21393-0057,3187,M,1121,M,2652,F,3224,F,4289,F
979-128678-0022_8772-270777-0028_4681-13056-0037_1283-129808-0006_6104-58843-0036,979,F,8772,M,4681,M,1283,M,6104,F
3187-168500-0033_6782-61316-0018_5246-5084-0026_7416-103126-0007_4331-57179-0005,3187,M,6782,F,5246,M,7416,F,4331,F
5637-41170-0039_3380-64298-0008_7085-75810-0005_830-130727-0004_4148-183988-0028,5637,M,3380,F,7085,M,830,F,4148,M
7498-99157-0006_7938-110128-0021_258-121528-0025_2127-138047-0079_3922-715-0004,7498,F,7938,M,258,M,2127,M,3922,F
1811-129443-0021_667-158816-0002_2960-155151-0053_3521-175962-0031_1195-130164-0014,1811,M,667,F,2960,M,3521,M,1195,F
598-127703-0062_6690-73075-0023_5570-73848-0038_6060-106611-0043_4744-31668-0029,598,F,6690,M,5570,F,6060,M,4744,F
4152-12926-0042_8725-294551-0005_1093-132891-0081_249-121331-0094_2882-147159-0005,4152,M,8725,M,1093,F,249,M,2882,F
3180-138043-0048_5637-41166-0017_8388-278289-0055_7569-102232-0006_7525-101265-0044,3180,M,5637,M,8388,F,7569,M,7525,F
1313-135022-0024_612-121760-0045_4057-12085-0007_8545-287671-0033_6060-106611-0010,1313,M,612,F,4057,F,8545,F,6060,M
8388-275212-0033_3368-170950-0003_7090-91801-0091_5293-82020-0038_7495-252342-0019,8388,F,3368,M,7090,M,5293,M,7495,F
8050-110238-0019_7383-95441-0034_5724-13364-0096_3221-9174-0028_3703-71550-0034,8050,M,7383,F,5724,F,3221,M,3703,F
1748-1562-0000_2194-141235-0036_205-157088-0014_2137-131748-0015_3905-172165-0015,1748,M,2194,F,205,F,2137,M,3905,F
1058-133263-0037_1052-139308-0031_3922-715-0009_6352-83633-0057_6288-63105-0002,1058,M,1052,F,3922,F,6352,F,6288,F
90-121085-0013_6518-66470-0015_868-131294-0024_1027-125140-0050_7120-76055-0044,90,M,6518,F,868,M,1027,M,7120,F
5968-61356-0039_1259-72927-0030_3157-168062-0034_2162-181961-0004_3549-173591-0026,5968,F,1259,F,3157,F,2162,M,3549,F
227-129974-0008_2240-148529-0035_1401-14358-0003_8075-279229-0012_5266-41151-0043,227,F,2240,M,1401,F,8075,F,5266,F
4734-220951-0001_3361-1133-0008_1392-128226-0020_576-129623-0042_4434-73958-0023,4734,M,3361,F,1392,M,576,F,4434,F
335-125951-0012_1050-134119-0006_7720-105168-0030_1028-133393-0037_3546-9321-0003,335,M,1050,F,7720,M,1028,M,3546,F
1259-72927-0002_4590-18005-0024_3380-64300-0012_5389-41911-0004_4734-220951-0000,1259,F,4590,M,3380,F,5389,M,4734,M
7395-89882-0023_4967-26520-0010_3118-5911-0019_2113-132484-0034_3119-163527-0000,7395,F,4967,F,3118,M,2113,M,3119,F
548-126959-0003_8266-258262-0010_6300-39660-0017_216-122451-0010_1259-72927-0023,548,M,8266,M,6300,F,216,M,1259,F
4595-45218-0005_7000-83696-0007_3869-700-0021_5401-39515-0021_1387-130993-0021,4595,M,7000,M,3869,M,5401,M,1387,M
3228-4687-0011_8699-291107-0041_7967-117095-0002_2999-156967-0024_296-129659-0031,3228,F,8699,F,7967,F,2999,M,296,M
2368-157054-0012_5802-76043-0044_6555-397-0007_612-121760-0034_1460-138290-0021,2368,M,5802,M,6555,M,612,F,1460,F
7140-72210-0026_957-130588-0026_101-126860-0032_3009-10327-0014_3513-7741-0017,7140,F,957,M,101,M,3009,M,3513,F
1552-140651-0038_2401-144485-0020_667-158816-0017_7569-102240-0025_2573-178449-0018,1552,M,2401,F,667,F,7569,M,2573,F
5489-65803-0002_3187-168500-0020_7134-67200-0010_2045-158081-0014_1603-139325-0018,5489,F,3187,M,7134,M,2045,M,1603,M
4071-176278-0026_5147-32136-0006_6575-67592-0022_249-121331-0003_1547-130184-0059,4071,F,5147,M,6575,M,249,M,1547,F
8142-110520-0005_5606-54666-0002_4926-23281-0036_6550-65820-0004_8619-291384-0018,8142,M,5606,F,4926,F,6550,M,8619,M
3864-185125-0046_7383-95441-0007_2060-150843-0020_205-157088-0010_454-134728-0092,3864,M,7383,F,2060,F,205,F,454,M
4899-32637-0025_1379-130530-0033_3977-87547-0018_4236-8927-0004_5242-35921-0013,4899,F,1379,M,3977,M,4236,M,5242,M
476-133471-0013_7867-110528-0001_6288-63111-0011_3728-105386-0003_3082-165428-0000,476,M,7867,M,6288,F,3728,F,3082,M
7314-77782-0004_4854-24732-0016_4222-12898-0031_7991-102381-0107_4434-73957-0047,7314,M,4854,M,4222,F,7991,M,4434,F
7555-105394-0024_2769-176256-0014_2238-121415-0014_7525-92915-0007_1678-142279-0076,7555,F,2769,M,2238,M,7525,F,1678,F
1401-14358-0018_8855-302395-0003_3379-132592-0013_339-132717-0053_576-129623-0136,1401,F,8855,M,3379,F,339,F,576,F
1165-135220-0058_1482-140067-0027_6014-32886-0007_3816-11258-0014_5767-48579-0032,1165,M,1482,M,6014,F,3816,F,5767,M
1801-138032-0086_2167-149880-0048_829-123190-0002_5093-29101-0032_5918-46890-0060,1801,M,2167,M,829,F,5093,F,5918,M
1448-135894-0005_1417-1532-0020_7994-258960-0053_8464-282934-0039_1335-163935-0040,1448,F,1417,F,7994,F,8464,M,1335,F
1448-135894-0040_8421-283462-0073_2827-170438-0016_1390-130494-0025_7339-86804-0033,1448,F,8421,F,2827,M,1390,F,7339,M
1390-130494-0023_4854-24731-0053_4734-220951-0026_4356-6506-0033_2481-12731-0005,1390,F,4854,M,4734,M,4356,F,2481,F
101-126859-0027_581-126955-0029_806-123715-0010_7169-89735-0057_6509-67147-0001,101,M,581,M,806,M,7169,M,6509,F
8459-285173-0030_2368-157057-0022_868-131295-0032_7832-258250-0005_1769-143485-0020,8459,M,2368,M,868,M,7832,M,1769,M
5876-8675-0053_2638-10172-0116_6395-84349-0008_5389-41911-0013_2688-144986-0002,5876,F,2638,F,6395,M,5389,M,2688,M
434-132649-0033_5123-34572-0025_2582-155972-0019_3733-140718-0095_7957-39967-0051,434,F,5123,M,2582,F,3733,F,7957,M
3046-148993-0024_2999-156967-0013_1961-145733-0009_7245-104886-0020_28-12332-0034,3046,F,2999,M,1961,F,7245,F,28,F
7802-104398-0015_8635-295759-0008_7335-290365-0077_501-125128-0004_318-124224-0044,7802,F,8635,M,7335,F,501,M,318,F
3483-174132-0023_6233-61741-0014_335-125941-0027_8421-283462-0058_4335-15081-0048,3483,M,6233,F,335,M,8421,F,4335,M
8183-118119-0011_7000-83696-0049_2709-158074-0014_497-129325-0015_3792-176660-0054,8183,F,7000,M,2709,F,497,M,3792,M
1401-146770-0007_6701-71401-0032_303-123506-0014_2230-124587-0005_8786-276735-0022,1401,F,6701,M,303,M,2230,F,8786,M
8684-293663-0048_6637-71405-0021_7445-94522-0022_7229-80665-0039_7720-105167-0014,8684,F,6637,F,7445,F,7229,F,7720,M
3549-9203-0017_2741-159386-0037_8742-245708-0007_5727-47032-0012_698-122863-0037,3549,F,2741,F,8742,M,5727,M,698,F
1053-132821-0009_7085-75807-0027_7881-109662-0010_6509-76574-0016_8193-116804-0014,1053,F,7085,M,7881,M,6509,F,8193,F
1463-134463-0029_6075-57154-0027_5622-44586-0018_7956-245687-0058_3032-19361-0104,1463,F,6075,M,5622,F,7956,M,3032,M
6727-10344-0001_6120-14976-0020_637-127595-0027_5093-26496-0017_2638-10172-0086,6727,M,6120,F,637,M,5093,F,2638,F
3118-5912-0002_6098-57837-0002_7000-83708-0020_4138-11079-0000_340-124368-0002,3118,M,6098,M,7000,M,4138,F,340,M
7342-254918-0028_2137-131751-0025_5400-3587-0023_7828-105179-0000_258-130878-0064,7342,F,2137,M,5400,F,7828,M,258,M
340-124368-0080_380-129066-0028_1224-121064-0028_5063-32451-0031_7991-102381-0051,340,M,380,F,1224,F,5063,F,7991,M
576-129623-0014_8183-118128-0026_4734-220951-0050_1825-135580-0068_2709-158074-0025,576,F,8183,F,4734,M,1825,F,2709,F
979-128677-0007_4839-15304-0020_6215-62347-0055_3307-145138-0052_1487-133273-0029,979,F,4839,F,6215,F,3307,M,1487,M
2085-147971-0022_5918-46890-0034_3230-137483-0111_258-121528-0021_5147-32136-0007,2085,F,5918,M,3230,M,258,M,5147,M
1100-135264-0041_98-121658-0016_3540-163612-0035_1001-134707-0042_3230-137483-0116,1100,F,98,F,3540,M,1001,M,3230,M
8225-274376-0010_7258-91906-0028_1463-134465-0056_6788-96241-0009_6965-291718-0032,8225,M,7258,M,1463,F,6788,F,6965,M
5157-47239-0015_7313-91072-0064_217-122443-0030_7910-80534-0028_2751-142363-0030,5157,M,7313,M,217,F,7910,F,2751,F
2570-157243-0076_559-126296-0014_3977-185466-0020_957-132537-0015_4629-19366-0036,2570,F,559,M,3977,M,957,M,4629,M
3967-292604-0024_246-224-0011_3370-163384-0034_580-126945-0082_7342-73961-0037,3967,F,246,F,3370,M,580,M,7342,F
7647-102250-0004_2929-86777-0004_1513-140221-0020_14-208-0014_3717-178149-0038,7647,M,2929,M,1513,M,14,F,3717,M
8138-287657-0019_5723-43296-0006_1283-129808-0058_7837-109174-0031_7732-107517-0007,8138,M,5723,F,1283,M,7837,M,7732,M
216-122451-0022_612-121766-0011_7437-99249-0029_159-135897-0063_7139-75362-0015,216,M,612,F,7437,M,159,M,7139,M
6330-62851-0009_1571-141320-0004_6788-96241-0010_2582-155972-0044_7982-245691-0004,6330,M,1571,M,6788,F,2582,F,7982,F
637-127597-0006_1806-143948-0013_1961-149739-0021_278-127215-0052_1556-143307-0045,637,M,1806,M,1961,F,278,F,1556,M
1487-133273-0039_207-143321-0006_7730-304534-0019_6258-49755-0019_6160-44912-0045,1487,M,207,M,7730,F,6258,M,6160,F
4734-220952-0028_17-362-0031_3922-715-0010_5975-54006-0067_2201-151776-0011,4734,M,17,M,3922,F,5975,M,2201,M
5154-6174-0041_589-146346-0042_93-126209-0022_3728-105398-0054_2074-149033-0001,5154,F,589,F,93,F,3728,F,2074,M
2785-154284-0042_7832-258250-0041_353-128309-0033_5400-34478-0026_8699-291107-0059,2785,F,7832,M,353,M,5400,F,8699,F
2517-135229-0026_4039-184264-0025_6037-59239-0003_8820-294114-0028_3994-149798-0010,2517,M,4039,M,6037,M,8820,M,3994,F
6993-83607-0017_5802-76044-0026_5147-32135-0028_7339-86765-0047_2531-156720-0012,6993,M,5802,M,5147,M,7339,M,2531,M
4290-7622-0036_8222-274379-0024_4427-41933-0026_8347-282412-0013_4586-61776-0003,4290,M,8222,M,4427,F,8347,M,4586,M
925-8157-0002_4848-28247-0013_2039-141209-0035_339-132717-0063_1943-138033-0097,925,F,4848,M,2039,M,339,F,1943,M
409-124990-0115_7538-100044-0023_2741-159386-0007_5389-4861-0019_8591-284445-0011,409,M,7538,M,2741,F,5389,M,8591,F
899-126232-0030_7754-108640-0002_8684-293663-0056_22-121148-0044_1289-288043-0046,899,M,7754,F,8684,F,22,F,1289,F
339-132717-0090_30-4445-0030_4957-23295-0033_7705-101580-0027_1379-130529-0005,339,F,30,F,4957,F,7705,M,1379,M
5746-48362-0028_1046-133225-0051_3379-132601-0030_2401-144485-0016_6701-71401-0026,5746,M,1046,M,3379,F,2401,F,6701,M
2256-137628-0031_2269-88761-0040_7126-59167-0021_4945-29092-0015_16-122827-0051,2256,F,2269,F,7126,M,4945,M,16,F
1498-140041-0012_7809-108638-0042_329-862-0006_1811-129443-0092_4957-23295-0009,1498,F,7809,M,329,M,1811,M,4957,F
3493-46712-0041_8388-275212-0040_6288-63105-0023_949-134657-0025_2618-138042-0111,3493,F,8388,F,6288,F,949,M,2618,M
525-126965-0147_1058-133263-0036_7962-110061-0098_114-129324-0016_8142-3967-0001,525,F,1058,M,7962,F,114,F,8142,M
296-141721-0025_711-187464-0040_534-127538-0012_5190-87791-0052_7717-105405-0039,296,M,711,M,534,F,5190,M,7717,F
5242-35926-0049_6574-70756-0032_6492-68353-0029_3070-166421-0018_957-132568-0003,5242,M,6574,M,6492,M,3070,M,957,M
3357-28380-0041_225-131256-0035_1639-133290-0000_337-123033-0011_968-122544-0005,3357,F,225,F,1639,M,337,F,968,F
329-861-0036_5389-4861-0076_4592-22179-0001_1265-135635-0032_7553-101289-0009,329,M,5389,M,4592,F,1265,M,7553,M
5239-32139-0060_2201-160438-0028_6494-60800-0023_112-121671-0032_2494-156014-0014,5239,M,2201,M,6494,M,112,F,2494,M
8534-216564-0041_1390-130494-0015_1031-133220-0077_7982-110054-0019_8545-273050-0025,8534,M,1390,F,1031,F,7982,F,8545,F
7335-290365-0059_5583-41259-0028_5012-31089-0019_5538-64717-0011_2364-131735-0100,7335,F,5583,F,5012,F,5538,F,2364,F
957-132568-0015_205-157088-0021_1093-132891-0074_2404-141240-0014_101-126859-0036,957,M,205,F,1093,F,2404,M,101,M
6505-231836-0033_1265-135635-0003_3549-173591-0028_1811-129443-0087_2628-153964-0036,6505,F,1265,M,3549,F,1811,M,2628,M
6014-32856-0034_1226-141279-0018_1365-134804-0022_7705-101579-0004_4054-11077-0007,6014,F,1226,M,1365,M,7705,M,4054,M
6937-112761-0038_583-139009-0042_954-130627-0021_6550-53343-0023_3549-173591-0013,6937,F,583,M,954,M,6550,M,3549,F
7868-246932-0010_176-123269-0033_6378-61781-0022_4856-12103-0029_3008-164327-0033,7868,F,176,M,6378,F,4856,M,3008,F
8699-291107-0073_1390-130493-0001_3790-140725-0070_1933-146437-0061_2581-157858-0034,8699,F,1390,F,3790,F,1933,F,2581,F
1046-133224-0018_7739-8592-0000_7481-101276-0014_1226-141270-0023_1212-75242-0012,1046,M,7739,F,7481,F,1226,M,1212,F
1422-146111-0007_534-127537-0041_1513-140222-0042_707-138866-0016_2137-131751-0012,1422,F,534,F,1513,M,707,M,2137,M
337-123025-0017_3368-170952-0031_3989-182394-0002_7286-92935-0053_7555-101283-0025,337,F,3368,M,3989,M,7286,F,7555,F
81-121543-0044_2816-156159-0013_6492-68369-0020_922-132300-0028_8183-118119-0002,81,M,2816,M,6492,M,922,M,8183,F
3094-136458-0098_4133-6541-0051_210-129396-0134_28-12332-0108_6286-69422-0036,3094,F,4133,M,210,M,28,F,6286,F
1535-141644-0011_4039-184266-0024_5660-101883-0029_340-124368-0022_1417-1539-0035,1535,M,4039,M,5660,F,340,M,1417,F
724-123285-0039_192-128345-0015_6286-75355-0001_64-76974-0007_6993-83607-0008,724,M,192,F,6286,F,64,F,6993,M
688-1070-0037_3171-68344-0038_1195-130164-0016_4899-32637-0023_3072-155948-0050,688,F,3171,M,1195,F,4899,F,3072,M
6082-56174-0039_7434-75939-0044_731-366-0007_543-133212-0007_303-123507-0009,6082,F,7434,F,731,F,543,M,303,M
2741-159386-0034_770-131704-0013_4356-6498-0013_7926-254948-0030_70-121127-0045,2741,F,770,M,4356,F,7926,M,70,M
4222-12898-0013_3003-14274-0028_6006-60480-0014_8008-271817-0005_1779-142733-0078,4222,F,3003,F,6006,F,8008,M,1779,F
216-122451-0033_2156-25563-0013_1259-27120-0002_459-127521-0006_1054-143005-0014,216,M,2156,M,1259,F,459,M,1054,F
296-129659-0041_2254-152831-0011_583-139009-0002_636-123163-0022_7276-92427-0025,296,M,2254,F,583,M,636,F,7276,F
6104-58845-0000_2194-150469-0010_8713-296159-0002_3157-119295-0026_806-123715-0039,6104,F,2194,F,8713,M,3157,F,806,M
159-135897-0057_6269-66176-0022_4854-24731-0037_4222-187005-0016_5139-61422-0025,159,M,6269,M,4854,M,4222,F,5139,F
511-131228-0053_7495-252341-0035_1283-129808-0024_986-129388-0013_5239-31629-0037,511,M,7495,F,1283,M,986,M,5239,M
1348-135826-0034_8758-291170-0006_1498-140040-0039_2592-5341-0015_559-126296-0002,1348,F,8758,M,1498,F,2592,F,559,M
4519-6171-0034_922-132299-0003_3490-177627-0021_5093-39749-0026_8396-120281-0015,4519,F,922,M,3490,M,5093,F,8396,M
8011-280922-0010_7752-113336-0053_5206-19376-0046_5029-80197-0020_5115-26947-0014,8011,M,7752,F,5206,M,5029,F,5115,F
210-129396-0152_1629-139707-0016_1226-141279-0022_8506-287659-0018_2673-156474-0006,210,M,1629,F,1226,M,8506,F,2673,M
1769-143484-0027_6763-74797-0032_559-289453-0031_5672-88367-0028_596-139612-0020,1769,M,6763,F,559,M,5672,M,596,F
5660-101854-0002_6673-72311-0081_4731-58193-0017_6877-79973-0033_1779-142733-0048,5660,F,6673,F,4731,F,6877,M,1779,F
2696-157636-0042_1018-135221-0041_2194-141235-0024_2592-5341-0027_2074-149033-0008,2696,M,1018,M,2194,F,2592,F,2074,M
6519-69411-0024_6286-75355-0008_5115-26951-0009_5672-88367-0002_492-131899-0026,6519,F,6286,F,5115,F,5672,M,492,M
16-122827-0007_2774-131722-0048_8722-296473-0083_5914-52088-0015_5940-54016-0050,16,F,2774,M,8722,F,5914,M,5940,M
5684-46243-0048_1641-130503-0022_925-8157-0030_8527-281131-0055_5868-55088-0018,5684,F,1641,F,925,F,8527,M,5868,M
2517-135227-0043_9023-296468-0007_1705-142318-0060_6038-56778-0022_1025-92820-0016,2517,M,9023,F,1705,F,6038,F,1025,M
3869-700-0027_8176-115047-0016_716-129582-0018_589-139200-0020_8464-282934-0044,3869,M,8176,M,716,M,589,F,8464,M
240-160592-0028_7011-66622-0077_1913-147989-0010_7297-275885-0044_1639-132848-0022,240,M,7011,M,1913,M,7297,F,1639,M
7229-80665-0008_1413-121799-0115_6673-72311-0056_369-125883-0034_8705-290363-0029,7229,F,1413,M,6673,F,369,M,8705,M
6054-41614-0002_1752-16632-0043_1463-134463-0015_8591-284444-0032_3258-169291-0036,6054,F,1752,F,1463,F,8591,F,3258,F
210-129396-0156_5588-68192-0010_2194-141248-0000_6115-58433-0005_4039-184265-0000,210,M,5588,F,2194,F,6115,M,4039,M
1776-139035-0013_2827-170440-0026_1165-135220-0052_3187-168497-0003_1379-130530-0026,1776,M,2827,M,1165,M,3187,M,1379,M
4427-41933-0009_362-123049-0001_1638-84448-0057_2254-152826-0018_6288-63105-0019,4427,F,362,F,1638,M,2254,F,6288,F
210-129396-0033_882-123267-0034_3380-64300-0038_476-133471-0035_6494-60801-0025,210,M,882,F,3380,F,476,M,6494,M
157-121907-0016_1100-135264-0046_1053-132821-0005_2654-158744-0009_2427-154736-0018,157,M,1100,F,1053,F,2654,M,2427,M
8498-287357-0035_5731-50778-0025_3119-163519-0015_4064-77779-0021_1392-128226-0011,8498,M,5731,F,3119,F,4064,F,1392,M
